user_id,business_id,review_stars
RdjZZSpaUlyEDWhhUKFM1Q,E_jnzr_iuZGeUeP-5VMi2Q,5.0
9Z4v4zdbvzUbaVP0hBslgw,v_vqna00z6WqKcIJZDkbAw,5.0
UOUw1omZi8uWhCyvVUSCOA,14wug4g_h4K-8zqxGIQ7gw,5.0
SxUOkXsorfKSIwCgEYpDPg,RbzuOJPSnR4NnG1On36ULg,5.0
QsRSwjBPcp47xwYxj6hjXg,C9-AL6Cxfb7cJ3tQ07abzg,5.0
k3iicSOVK6hsEGF_fawvgg,KS-_YcMsLdWIbM1slhsWbA,5.0
yKFxA_2GDIDyIhYAkhqWGw,XipwoysF1dPd0BJfNBo2Zw,5.0
4_6WR16UHJ3n2AMWsj_sEQ,MRicGSGN-pCtP-wEFiAWKQ,5.0
eDAJYM3JNV9b7osQ4SZ3KQ,kNCbrDQ6T2FgC5zjkye30A,5.0
aExun99Z51PiG8-w6PH3Rw,uPoGBg74wu5szsOBzITRCg,5.0
o5zOSS2m8jTiCu9FMU-pRw,5UJvJ9L_eeGp0Z28hW4h4w,5.0
90rODD6sq5uOa0gUhOniuA,qm4n5ebzaTZwZA2owMaWpQ,5.0
KfvrnUKTV2gaD5daBVhy6w,cn1Xjzwtj2rppEi0ZIPaZQ,5.0
C2bFGi_uunl2Jx8bI4EXAQ,pTlvSTFoGVwUK30Cpj4nGQ,5.0
KwokO-ZWphRaQgCdb6wBRQ,0qajFQEYoYcYRwWGThbYLA,5.0
QsCCxKBXidYE8AWAUC0R0A,lAzhqFt9SnLt_DXpu6iwoA,5.0
Sft4hNJzfrTSXExon2ApNw,m6MJhKvfw6b682b9f4OcbQ,5.0
EIgt7MlXeYgTZrYfBhbVXA,LULmYza-tIDL4k41UHyCug,5.0
fUxljTfzJEOjLW52KZDXKA,Ikm8LPbDZlJd4wPk-kQezw,5.0
5PHc9BHLKpeIws0ImYnNXQ,lgrDv-9XYWoTBuGByGshYw,5.0
IgKPnPma7yAYRRFSaAB66g,lcfD0VSjMxHYBnH-a4-w0g,5.0
1sA4O76JHK6c0_mhiidX3g,TdqChBrlQ4RxNtvxGF6tDQ,5.0
5xm3zQQXKUShXIR2ppCoXQ,QKMcd70-hcc23OzOoBIItQ,5.0
T-2ZJbLSRxRI_Gu5pLETTQ,S1Tu64bLEmg4aoYAUKKhUA,5.0
EcaNCb7A9vEiNtsztL1OUg,8ZSj95pgzTBdUxORgATCSQ,5.0
UNp-pbcYImKrNhob5UoQIA,WKSf7UQhANmzyxCtJ87abw,5.0
hBIsNGnNssvfQDOh_j1pYA,kTjWrQIpVXMle5FTNlerWw,5.0
kD9aITYSuzqIARWtAUWhUA,5EJQLjYKZAXhrur_h1n47Q,5.0
F7lYygnAG2e8L2CndS0gGA,wIekFhz6Ivtj7vN5qt5XwA,5.0
A7DNnpVi4D7nJ36sZTXU3g,t9cJMOdRBcci1g4pmWtFjg,5.0
nUzCI0wukjL9b4Uz0Tn9YQ,Cw1Bns7c_DMefNQxOcWUeg,5.0
GKNJ2yv8tPoZoOfmnTwQ-Q,EjsLGIHUC7E0U-HdSujKNA,5.0
foDd6oX1Cj7vBQVa4ras1g,Xfrk9ZRv_v8IB8t1JmnwVA,5.0
MXxomcsySyVpH-vOJXfYWw,X-E_qJ1Z9tif_4FGQgs91A,5.0
gOtZRJAq12IieV3iXAAf0g,lROi3RtwE97SSYn6wRGOsw,5.0
xH4dLFQhFTVZrrgTJqrh8A,7HnMQDXXWs4K4PtG9YiGLQ,5.0
fieWz1B8qOmq1arGfVd5TQ,q30NFC8gwXHstEtzn_KjsQ,5.0
ITxQBXchKJM1F8x522HPnA,KLBZVKLBkF5OqVSnbBo5lQ,5.0
_94cvgpiouknCJLbFqOvFg,RXW3WsOBAkspYaJ96GRQUg,5.0
7Gq9GqYMPHl4ET7svszfuA,Pxq6lxGwnhMcz_QidyxpIA,5.0
Ia8gPcjxcfTuAcu71LXnRg,-9_F6sRmPdlbQ2n6n1whAg,5.0
RNAEqspm0Z6JCj36aaRo_w,7EIozin9bIBL0T-gJiGI7Q,5.0
yYmBd5J_H1w68_k5ETZExA,e_uHgy2e1rJu7xkl61yapw,5.0
imz4a0Un0aVNC5o6ANPf-g,u_JHcxT-k9su-Qyw3mT1eQ,5.0
Sa2F2C7IduJA9uqLuB5syg,fYFuwZRBCYdJ_lmU6WG9rQ,5.0
iqrrTyAO0NABo18XBNJbNA,E669D1OgPC0-nrAsyB3Rag,5.0
YyvlJhpCLf7TXWuVSafCeg,9XHGAeZG4qbnEcMtr2txJA,5.0
A3toLa1sz9MJMtk61meMlg,HWgd0hxR37LWhsO2U22EBg,5.0
sFkKbzixcI6Tth80wSiXOA,oErQbBtEpyK3XmhmQNimFg,5.0
RKAGXOrf_5oVk0vUy_07mw,IxlNCKtEcKtRRgyVoNoO_Q,5.0
F7MBhsbRykxr_j65b8IfuA,VZ07tVzOD3DJgzEQJBkNFw,5.0
Zz6uJPj9aeuoPh7a5BRSfA,Yrhb8Tc2pxJR1-OhJooRcg,5.0
27UnvaCOB-CgGSWXEh1ACQ,wTD9F8O6wv3wXozoP2cOgA,5.0
w2Zer8KrPDD8RT1s5jV9mg,e28Y2ZAJjg10ppRxMYWcjA,5.0
iz-JrIZccEjX8Jn-FKQONQ,cbEe98Pd51S1-htCbLqPYw,5.0
IDwjyXR4zY1fICjuG-1idw,16bxqGvRmT3yUdNdluuJXg,5.0
pE434LPKkUwhUm2AIUBvew,YfQBJHjwSk_M3DrRd1dt6Q,5.0
0MICy_nYbvu8lj0-B1H_uQ,7fWrs0xpexUnvWM1HmeTAw,5.0
SPamUzZpp9fuGazrOVhAXg,KmHIn2zzmLfUL9LM3kQVhA,5.0
uFmbe1TkKT2iXdjpj_Mfww,3UQBJs1M4FcrM3PxwituwQ,5.0
HJka92TmefJt0zNV2Fh-UQ,5yfn78kdKEnZHHMvQzIZSQ,5.0
d1UKvxQEZe6ALA8fE0mwAw,KRGW-57yfrTQJzwTn2KRkg,5.0
gCu6xq8tmnF-EX31zXb8nA,HsgM-CtRHolS6mTliZwL4w,5.0
DYmQDGhGayQgayVWo4TnlA,7kebzhOtTMwX7wP3fGfgpw,5.0
XHC2CJ1BqIb58TaEGr-huQ,Yh4QJvWKUBSsI0S_zzFFfA,5.0
buRO60okphjeC2BHfEkriw,mLfL9TlIgsJ3bfQYRsWZ4A,5.0
xKVTd1u9A4ucHp__g4U-Ew,IRu4uxyXmRwNp_rO5hpUew,5.0
opWrSIYGpcgIr7uXiW9r6A,ZSFm8H2hlnzYsYeMdUxcmQ,5.0
LMMdpvZC4OQGvB2DbUSIyg,Fu3QcNVVIQOHWTvxkOHy3g,5.0
MyDxBMRQWqiceS4f-BsatA,MLMI_PSuZYQyhM-ooe0Y6g,5.0
1sKSAilPZWIMGzsKDFjvYA,5bBOx1qYorqrEhcGhS2MXg,5.0
CH2iAZ_XX8nJ7bV324CbEQ,oygIpX7j3_yaxtNmvmTFYA,5.0
FkvyNSQmReCtID34zaFRiw,gYPHD6axGVglsbuUcPFb5w,5.0
eWbaE7AZ5jsABMU_-iHe-Q,9fuSR8RN6E6T20DNVSqZ8g,5.0
uEduJMFi3f-HZKbdoAcWOQ,6NmaXt6rjBrG6rbDShgwKw,5.0
b_4BMY_u0Ris5rhqUkwJHg,KN8xrxTa4R31xgSRShAiBA,5.0
AEf1d9TOoXgFqlK6Dt3yyg,wYCxwJiYx6olhCZdd3DeEQ,5.0
GaPfQvME6mQWqx___nN8CQ,h-NvywvfmvrjSssQ0B_4cQ,5.0
auvohvpt8qrShjOrrivYzA,xllyo5KDwC7AAmb1Anprdg,5.0
Q-SNM3WwcVQUaaFcjthrBg,rObTkrVHcy6fiQY1Y4_5qw,5.0
HMbAxW5t_BqoOTuy1_lw5g,JJt2xm-_1pIbtB6H8-f0Dw,5.0
GdA6I_JY8vUhl6Re1SuHCw,3UJua2ZWEtHiBkAkUBFGCA,5.0
Fd7M96c4cOzB5yqiKYACsg,cdLyTFGmhhYLIq99wnN32Q,5.0
Y2q56Z5cX76ivtE3HgfytA,p4cF23LBbkaG-gT6Yp4W2Q,5.0
VP-NbnroKyJl7PR5T8Wnwg,mUkkLhmjiQJ5VXZaDEGaLg,5.0
ZCZxRef_n1-NWked5r32tA,oEFr3usXv90M5ihaV_26Tg,5.0
jfrp69MrHU75WgNzgMz1jg,F9JekMhlbgeUSF-a57CMPw,5.0
JhooyQuvKyArhsWNo47_Yg,06EMsFBgKMdB6htNF4a_mg,5.0
U8zqPKN5vBLwspnedOCZNA,fV2L2sw1BRuGE-yNgg2xqQ,5.0
PVeLgWvnQBNowkLilhmOHg,wwQPa6j61_SmnsPk6nAjhg,5.0
0fCy3-_VJSmNCtqIctG-FQ,BHipTgtIq_puD-dQuwIeKQ,5.0
F6HpnJJ35MOfscAzO3Sm_g,1Bv7n9FpBmYF6cPN_ttobQ,5.0
AKRUgxMzL89V2q7rqsAdZw,GV_b7bZ8xo37_SUnDtx18A,5.0
bLwFuaMywCyCSRtCfMzu0w,qxcEm3As4MtSPYa9xKn72Q,5.0
cqM5VvngTb330qGpmMkOpg,J5a8w1IZ1GZTb9BsMeiFEQ,5.0
A4TzXaIaLRwi8AEWPpQcjA,_4phv9XzNCWRCsISk4VAsA,5.0
ikzOJjzk0Hiv4faEySx5sQ,YcBBSy0kX-KCtHrXo7WuQQ,5.0
ohoidvimKRiL8ZxOleKvtg,ZJp4zt7tx2OaY6BJ6vw-ng,5.0
3YD-XlDk0jzSiNkcDCfrwQ,0fMrxSTpsTZJZFjSUtwW2w,5.0
X-aw6L3_kBdVcU_zkmzB3w,MhAkoQAOw7xqHPjRrnPW7g,5.0
34Xlk4mLVRbqxLleMG6AMg,aDcLGfNHzJu2HEozDclqWw,5.0
u_InsIIzL4Z1eP-616c-hQ,-me2TMhLLOX-k16rh6RKiw,5.0
HL0MBirc-rpHLnw0rg_adA,9Ldo7ocJHVrEzRXUpN3Weg,5.0
UKblPORCc2g37raCQF9LcA,C_1c-7W00JC3IUAAcisLZw,5.0
9yWOfa3S4oz-Hld1bY9Z_w,uZUiYj3bF-x4CvS5khx_gA,5.0
KNb4YJJiqzRlNXizeHk9lg,HMv0ZijqCzqwlUZjGJYqnA,5.0
ktwWU-VFcE6r0E-FJdJSCw,dV9xoPQnwhj20QmPOMaJYw,5.0
acRSQJ-Xgpv46fconF5W-A,1Lb2CM1M744Or-AzgUx9hg,5.0
t-0vnMgbkcDf852JHKd1Yw,-2slH9PUjJ9YK16b0hGxWg,5.0
jDid8TMl1zPm111cZDtahg,G7xigIA_0qQdRT-PkUMJQg,5.0
Gn86bbz4-RKduOjrwMrBNg,LZpNMp9BG1hXljvxOVoH8Q,5.0
B9HUIwyN8dKi_UHH0V_vIA,zeFGWtQ9IUtGlgaqo_hMEQ,5.0
k5GtY59IbSoqnVp_lBfFSA,pUp1DmCcx28qE71Kgn-QiA,5.0
ZGCWaWdeSdh33T5zY7wHiA,DXZ3TP5MXb7X8vr76lpMAg,5.0
G8uTaXDaEMkosGt3bwdtVg,xH1QWjvqeTnnY91PL2AIaw,5.0
WOK0L7pgbqt5T-1Zu9-4jg,n5XX0M476XlmChBEHTPdZA,5.0
ztwdrBG-cpUhb3eGSFtK8A,TgTSHCr2RyNxcwJJveyqxA,5.0
oM2O9OdZnBYq9Ro3Fw6DUA,fo-zheAQd7LEBfAKJriLww,5.0
rY0pbkpSZ_wAAIW2-Gu_Lw,-unCU8aVi2mwl2Iky0cxFw,5.0
Vn4hta8-GX8IAWNXF5PSRA,FgcHp40DPeXlJ0jPZKMuXw,5.0
xvQhF7cuowm71-GTyuxtig,5mj_pYHFTx8utLMluynUXA,5.0
22A5V0pWMpE92LTVwSKUDA,Wxx2AIcWkwts2pPlYxRVbQ,5.0
pJKDB4dv_QOnCZKau_KnZw,M3cyhLHl1NBrZV6WEriIog,5.0
dLTm-Z6-c-Xr2EDXKvsBmQ,NQ2M59z6YVNWUHTnNy9KfA,5.0
ZxzXSbMNYNPV80v25NGqLw,iSRi-jopW2N2W08D4TdqLA,5.0
yHnFKGBcwO-lhPjNK1EaJg,k5ncc1FSi5QDqrSvCOE1wQ,5.0
1_zZXSXLYTKAoC1F4OJGbg,qYO4ppOEvc-sWvJ8-1oIew,5.0
13fJHwZ1nBC-nmDcFZAXKQ,iBkhPuvFOVwagIsdgXo7yw,5.0
Fph_YScm9d6HAFhrts7HoQ,rLtuUt16tCfM7T99DaG66Q,5.0
bMiDlEWAzBRAZfAajfI7-Q,zIVFrNzgxpiotk0loY6GVg,5.0
Ksur2pEzmH9rEE0a7ChrPA,STuaHBDD33GLNnxfHAFtNA,5.0
aqbLQeZABof4bUCH0aktaQ,GKMJSqKp1Tvo_4TYuknrjQ,5.0
NBxWMmiFdKgXJnuVL9EB1g,68wvtpgTEU_vaz0X3nBDxA,5.0
Ild9wQHEoIz1elQw-v2rVw,puVXnkZd0GjWlRpqwt_xhg,5.0
qhh25EpgCXNr_AQtTZVwgA,QjTLNlLOOO7BbQJhApk92w,5.0
RMx_-GRH3vUqtWksW0oFOQ,QzfP8iN3AarwBxUXPeRExQ,5.0
IxIGw0cHPnyWM3fuT8aOMQ,yddTfdJ1DgKFzUE-hOhYpw,5.0
je57t1gOOczG0EnqK42EBA,NHk1bisMcSLko6hkblGk3g,5.0
z4L4vKy6FrnqdEoFlQ1arA,eLNl3SVhnHDB_gRwHQVZVg,5.0
xfEgDT8jmY6Jhp0qX3SctA,d6oFq7ghKt1tBNdWXDdRzw,5.0
DSbbuhsFmQseZwUS81jw3A,81ar54e8Q-4KCyklM5HwQQ,5.0
jxzI6rnaOeYhldZ-saYGfw,pV0xgMdZED5M3ukcH36aJA,5.0
5i4bfWajhyY98TopVGc6XA,yO1d0S_Lb9SoLstlHKG2nQ,5.0
bHIxm-vgYAVn-IJwHbexug,EQ4PyBBXnBeFWDoQQ_tYeQ,5.0
e67fm29pOiQUcPSltCAHVA,BvIBYNiwfNLpNljbYNhOaw,5.0
MbNKNydr7G1mFJEDsee6RA,b14flzMRl1iEeG6CtJMhZQ,5.0
VJKTRyp6JXBh7Le5mxmxQg,mX4XxBwUN6eRn8-Nptq7yg,5.0
GubMirWfNcFTxA89MXgwug,wcXB9JhsNQ3eSjF5VltbiQ,5.0
9FlV4CbdAb797X6UMDZqLw,9oIA0qOufycPaEV-LQCs5A,5.0
J9xRqE2KSq_w_gm6FZED5Q,XtpONLUnaKtArxQRS7pZAQ,5.0
uC1sjB08dpIIu-XHpXgVMA,2-dN7Ph_Z95POh98eEiDkQ,5.0
8L6Muvg0bTY4DK344Ziehw,AMo7fYjA5xDIeG7TtViVmg,5.0
aHi2fSdCRt_A2x5Udg3sKQ,4g11EYnFsbHej438_MsCFA,5.0
dpC2_s-ctwhN0PvnOIlyRA,IUSFbOIk_mmxRyB6NNxmjw,5.0
nqBrRH-n9K9uSo9V01XBzQ,u_UgvuCGeUjWfEZxBS8DzQ,5.0
lf9wCBvbw2aNtUmxygfGRQ,xbaEMSf9gytgqmoBk_UUkg,5.0
jUcTv5sYxcMEp-paKZjG2g,m3mLlSGV5_qS1LIwAHZdBQ,5.0
WwDBu-4whwVftOfl-aGvHQ,yIkNTIbj4V2g-KwU3MwnIg,5.0
u9Q-em_0t2L6b48CoeGr3g,60lyE0aqFQbjb-NwMnSuFw,5.0
aq3aNCIybtFNTwW2sUANxw,EBkd99JcwEL3y8_DXP9s5A,5.0
6RHTmcnitrbbi1n8-mO6Fg,L31zFOiZys2x8Pp8jZGgpA,5.0
5EPHNaRaFuDfvVDGQ8mKQw,kp4FGzyFvsG3aDKFN7kGIw,5.0
XLMCz911dy3k2Y9hjaUQPQ,Bvmf9glFc5H1Kxy1Lx4WhA,5.0
HndKHW8SK9ithFbq9sQNWg,JJ4FoYSND3PWqaYQ1Czt_g,5.0
EQLeBstGR3s3asHt8aSVPQ,ovNR6zv_meFC2JGrzmIyhg,5.0
gULlXagysSuWjCoWr-wFwQ,TvcjDDA9WT4yErr53MLVKw,5.0
qdocadvMqOX8n4OdnL0DUQ,etQELat9f2TrRq2m90fPmw,5.0
GycrE2ft4P0dHuOTShWuNw,WjoCgghndEw0Cq736UTHAw,5.0
7s_Eb6a0EN011YHe94fPCw,Pud543MVxRoVCl3JFQgq9w,5.0
GbcESgZHAyPLuPQ0GExtFw,hY_gLXsHXPEsr7EcWsvo1A,5.0
I-ZaSpc9cz6k2nDvQ6QV0Q,h9GWRSIaRGJY9iGCuEjbjA,5.0
r_oETS9Jz2UNapnbEsi68Q,2nPOx7eizejhX-iVb0kGTw,5.0
4Mcln3jIZtGE4BP6rVK7OQ,oqwXj6eP329h2S-Y6PMZow,5.0
ly55GnZZDh8S9JM7XyqOKA,8OZE7p7wlb_0ANEJvIPXdA,5.0
v1ns1iMAAWh2Opu-dh-4uw,pPap7XF_3luhKhIaUPuZ2w,5.0
dWxSX4dgk4Zg90gIZD1vQg,s0REu37pzbDnzKpTyW2Xyw,5.0
Hl_RhjwCG-g6x3vgeFGtqQ,pQIkNYPDhwE5PsjKxyyK5Q,5.0
iy_Xaxo_WPP-dZ6ZnEFrgA,OD5jsUDn24Yr1RQMLKew-Q,5.0
MPsRoRL4CO1VA-bQ3lC34A,Y36t15AiaL9ZPDHkD3zpoA,5.0
VUjshou1pLGkO2nXFSiJSw,r2VKXV7Oszz8e49eBZi5Iw,5.0
OEYUKy-MnBsLyy1RX7Bpgw,X078zqwEzQlw37iyG-A8TQ,5.0
GQDo8omN8CQ_kLm_n7sL9A,M2cFZdPrLhhjwi7Ojrm48Q,5.0
Tv8N9b6VN0-2nanLVVU3Yg,l09YmuCMWVe5zjj5xBTdlw,5.0
2n29MrQDhgs0reAUhtYTKA,Aw0UJ3l1tAN0UlNDjODf2Q,5.0
pAUyDGSCUWWgitxlypUlbw,1WuxDyAlGy7U7r4XbVbpow,5.0
3QJoP69Z39BW_9abxvcbRA,sjutGGIgKF49e0XURe6fFw,5.0
UXxcBMC72Ua-x0_Ah1TEAw,iEEndKLghed2RQf1NtA8Mg,5.0
45HGwPwk4ow1uLWZva4iVQ,yaqvJd1RUNGbRcsh4OqUuA,5.0
FKDdW9bOjAgX5rpBXbYCqg,A5_HplBv4jOunj9x5XcdLQ,5.0
4bYJkhueTQY2Gd51-DydOg,8Mkxq3JR4s7-K7AYQ7YWBw,5.0
oLjseICFHuisZmxrm6bqxA,6Rqu7vBzP67ML-yqfFUnwg,5.0
jIvy_gmR2Phmmujl1Jw_cg,EkET4lMOVJuJeS39q6mHhg,5.0
FmppndCF19Tq733AOng0HA,chKYcbxS6qh5PFXB4UiPFg,5.0
xFdIusIFUcquoxG_FMgAzQ,Lp86pBFb3POlmoKk9w5tzQ,5.0
fLDGqfH_QJE5TN2ajHzNjA,o4WGR2hv9eIrUeb_yVhK_A,5.0
v0076gGs0vRsh0Gk59TY3A,HtYhzQb1sj211F9fVzGy_A,5.0
rZPAUcYvFgkPiKn6ADvLEA,HtO3SPx1BiqDwDwd3_kd3w,5.0
voEQrIWBpAxpW6gEHG1P7Q,2gAiiBGtFQAUxJQ-DWto_Q,5.0
s3GWrR1aT0SmR2RJQ0LlYg,4UkoDv3c2f6zZQkWapkGpQ,5.0
ebEdF1th0_Y2SMQXSvoWXQ,PV_RWlP3SPTGbi0AucsHng,5.0
CgxT9TIbOKMdUBhPXevlpQ,sT2TMyWiTvHo2tAs0HENXw,5.0
Jfqqi7VAhDbJcDEq3ATQag,63EhfPWWgWp4YuMUrog0uw,5.0
kvyAIhIifrxKDXExNjYQEQ,xZ-maqa1PlWb_qYNQGbttg,5.0
H2-8se0AV6g0zym00NuTww,Yexe_nmAf1ipwh07ny8sNw,5.0
XNlY_g8o8_quEoub0IF54Q,JYIxuoVSIt50jfcWWs8fNg,5.0
QLWFG50JkpQ03VIixPNbBw,YwKy4rbZgMAiVy3lM5cQfw,5.0
K33a1zfArzJsuvMp5z5EZQ,LCmVh788p9HKwecucG-NzQ,5.0
